season,team,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,pressures_per_prsnap,sacks_per_prsnap,hits_per_prsnap,tfl_per_rundef,stops_per_rundef,yards_per_target,tds_per_target,ints_per_target,pbus_per_target,missed_tackle_pct,tackles_per_snap,stops_per_snap,penalties_per_snap,def_plays,def_epa_total,def_epa_per_play
2021,LV,348,252,10,69.51904761904763,6,9,851,7,0,61.3,59.28918918918919,64.12432432432432,64.77692307692308,57.07575757575758,57.61034482758621,75,229,0,6,609.0,14.772413793103448,132,44,65,2006.2,426,43,1,3061,2247,5274,13294,4991,249,1211,2729,802,1482,8303,2984,5036,1491,420,817,46,589,347,31,4259,1911,10.426315789473684,4.034111092389682,0.2822306319830808,0.9484696682299754,0.2459350602891093,2.555459600706032,147.68681446253254,0.9105746535758663,0.1635423288878709,2.2112525169353656,428.4,1.8651617194544767,0.9181764424676224,5.1181418571144865,1519,66.28695243218,0.043638546696629366
2021,MIA,343,228,28,71.86666666666667,9,13,527,13,2,59.65,62.65806451612904,62.92258064516129,61.489285714285714,62.84444444444444,55.129629629629626,79,215,3,14,619.0,13.539285714285715,153,43,43,1999.6,376,55,0,2447,2000,4685,12419,5497,723,1045,2851,878,1207,6922,3156,4578,1257,383,728,41,542,349,24,4330,2042,12.605,5.716245534014288,0.4740686597211987,0.6561593917756742,0.2718528925699553,1.9847281441667608,190.29891381700259,1.1732128166978526,0.32895352332852323,2.2543116314680356,379.1,1.7370471040259898,0.7948722209337749,0.1438862140932253,1409,-47.28374600798,-0.03355837190062456
2021,MIN,296,245,12,69.94444444444444,3,12,558,7,0,62.38076923076923,59.803225806451614,65.91612903225807,63.62,57.60666666666667,62.817241379310346,49,183,2,16,550.0,11.172413793103448,118,34,47,1547.3999999999999,401,56,0,3200,2233,5106,13226,5157,626,1370,2593,568,1375,8069,3206,4914,1261,384,803,26,580,288,29,4678,2269,10.088235294117647,2.38375071619495,0.8601922753220423,0.3434524240290613,0.11526149163040951,2.5397629732858165,122.26797146359785,0.5343236119145163,0.480414541141741,1.205762846120798,324.0,1.9828470369730278,1.0473174041590203,0.1023823058063888,1485,-17.8976895188,-0.012052316174276094
2021,NE,359,261,14,76.66,5,9,627,8,0,60.935483870967744,59.263636363636365,68.98484848484848,63.3125,59.542857142857144,65.06071428571428,51,198,3,23,524.0,9.1,117,50,40,1901.2,344,39,0,3009,2011,4645,12567,5155,759,1051,2726,619,1092,7412,2705,5217,1289,368,762,33,520,288,27,3808,1776,11.575,3.435202573924868,0.30130291311109964,1.0519852719737237,0.1184031749895619,1.909430359205862,179.95603683243985,0.884389069578464,0.5674441934102868,1.4376040822233023,254.8,1.5163641410140802,0.729973264624859,2.0871012465090804,1412,-85.02153735799,-0.0602135533696813
2021,NO,315,200,12,73.75,5,12,620,7,0,63.142857142857146,64.65806451612903,62.938709677419354,62.73846153846154,64.83666666666666,59.43,69,165,2,18,524.0,11.213333333333333,129,43,42,1482.5,367,48,0,2369,1995,4850,11975,4726,295,1355,2869,207,1525,7249,2873,4252,1360,407,712,54,540,282,20,4112,1984,10.325,3.2907113243000143,0.6994870826229345,1.074689650050016,0.4182580355741164,3.2609837303520006,121.29873136497287,1.5555902037285014,0.4015885070406345,0.8514803697194512,336.4,2.011246968737024,1.3335992489550994,0.09166241078189549,1389,-153.64310779374,-0.11061418847641469
2021,NYG,341,271,16,81.30384615384615,0,10,756,8,0,59.32647058823529,58.300000000000004,71.87222222222222,60.38125,55.64242424242424,62.103125,44,194,1,15,618.0,10.359375,115,45,27,2486.1,414,39,0,2857,2167,4871,13067,5172,427,1503,2532,710,1572,7895,2928,5268,1288,397,834,29,578,277,27,4159,2056,9.165384615384616,4.85007260850872,1.2457939588362767,0.6014369510192223,0.15193894773050282,3.0200519977435265,190.9740922599606,0.9084699334111426,0.3724512634125013,1.159449911168002,331.5,2.041844766276514,0.962488178218102,2.0576282671490813,1427,3.032922129260003,0.002125383412235461
2021,NYJ,329,252,5,76.88181818181819,13,12,924,7,0,57.18529411764706,55.766666666666666,63.06666666666667,61.913333333333334,54.25238095238095,61.44722222222222,52,154,1,7,658.0,9.941666666666666,133,41,57,2387.8,391,36,0,3438,2003,4372,12754,5130,184,1631,2588,727,971,7624,2952,5430,1190,390,796,53,537,242,27,4437,2179,13.927272727272726,4.177080916930228,0.9843526744500484,0.36940468315249986,0.2492908847673271,1.942291634594953,217.00451888275956,3.112487059219653,1.4407305936073058,1.985569429171332,357.9,2.2119099480609488,0.848094487173155,0.1327780270485312,1468,138.02333681755,0.09402134660596048
2021,PHI,351,276,5,71.4095238095238,3,10,840,4,3,60.29677419354839,58.205714285714286,61.13142857142857,63.836000000000006,57.67428571428571,63.68571428571428,54,187,2,11,572.0,10.28857142857143,105,31,51,2100.5,418,37,0,2743,2162,4770,12899,5276,313,1693,2493,777,1481,7623,3036,5093,1237,385,808,56,561,278,29,4075,2038,10.9,4.554528224279865,0.2849998453604599,1.7494654623686832,0.3334987672478634,2.4022992149220945,166.00537795537795,1.9030875986758335,0.2553985230455816,0.8231797614150551,360.1,2.4075734116602603,1.0470370405542517,0.1128785431466957,1492,-4.658610206650008,-0.003122392899899469
2021,PIT,355,246,26,72.77619047619048,1,17,875,9,1,59.199999999999996,58.68857142857143,69.94,61.224137931034484,57.58125,56.667741935483875,48,164,0,14,632.0,15.580645161290322,144,39,34,1994.9,383,60,0,3055,2256,4944,13422,5386,454,1562,2614,756,1326,8036,3081,5397,1388,416,829,59,554,272,30,4344,2034,10.423809523809524,2.8853050490600896,0.2877763122445922,0.3164532261409359,0.3012065432770695,2.486738607126327,150.74611163611164,0.788111010216273,0.2765622286674916,1.2681544565755087,483.0,1.9337138077291967,0.8994867390797241,2.106666892825394,1557,-21.356995768399997,-0.013716760287989722
2021,SEA,327,291,21,75.6875,5,7,1102,5,0,58.21071428571429,61.3078947368421,65.63421052631578,63.647619047619045,62.12702702702702,57.95769230769231,59,179,0,11,592.0,12.076923076923077,139,36,47,2299.2,430,39,1,2873,2060,5120,13737,5945,675,1272,2835,1163,1638,7792,3214,5403,1210,398,856,46,585,277,23,4565,2598,9.873913043478261,3.238891570935506,0.2053525112728991,0.6218780014682334,0.2592974393090419,1.9068165434733542,176.45971319332318,0.6134921207882967,0.2669425018248848,1.736147186385957,314.0,1.4982125765098933,0.7279228975110121,2.112514336268502,1536,-6.158665420660001,-0.004009547799908855
2021,SF,398,278,6,68.43636363636364,10,25,1092,9,0,61.038709677419355,61.86410256410256,63.96410256410256,63.08275862068966,61.215789473684204,61.396875,73,249,2,11,789.0,11.459375,135,37,75,2110.2,452,71,0,3558,2349,5663,14627,5570,97,1714,2980,779,1603,9057,3540,5424,1517,500,888,73,633,393,28,4826,2221,12.2,4.906518970724681,0.7271750619464181,1.51315571123766,0.3544588837336903,2.7736436178530686,182.15519862282977,0.7866719346638366,0.2580297020255772,1.3878490973020727,366.7,1.8570204491173214,0.9966487023448041,13.153564572165088,1620,-35.34192329577001,-0.021816002034425932
2021,TB,366,198,19,75.54615384615384,2,18,900,16,0,61.96071428571429,61.95666666666667,66.0,61.666666666666664,59.72666666666667,55.98571428571428,94,273,2,19,648.0,13.932142857142859,174,51,58,2405.9,496,54,0,3098,2403,5922,14080,5731,431,1648,2898,754,1364,8349,4011,4147,1473,430,833,56,705,421,29,4972,2545,9.432,3.273008572129391,0.2959065898516084,0.9839963753020728,1.3377836386223287,7.54086045004542,182.80077189336598,2.306404210835512,0.6976053123624931,1.4936191378900283,390.1,1.7800413146503122,0.9042680918257389,0.10872048987432441,1604,-96.7279569418,-0.06030421255723192
2021,TEN,362,235,16,66.81739130434782,7,11,1116,4,1,62.460606060606054,60.53611111111112,68.70833333333333,60.30909090909091,59.67777777777778,59.519999999999996,53,196,2,17,703.0,10.32,140,44,50,2037.4,451,63,0,3223,2110,5644,13166,5004,354,1318,2522,810,1375,8162,3388,4134,1454,412,781,41,651,312,24,4934,2569,10.995238095238095,3.3124447808567385,0.2884774685031357,0.8366964127318158,0.3916837634262999,3.6590203054369663,169.7478859763064,0.5381777404467476,0.40639380678958636,1.294439820109008,361.2,2.132206649277394,1.0733332290626656,0.7275386375442356,1454,-65.12481238135,-0.04479010480147868
2021,WAS,310,237,5,79.375,10,9,1120,7,0,52.284375,57.82857142857143,68.02,61.813793103448276,64.8742857142857,60.3764705882353,62,184,2,11,732.0,15.170588235294117,106,41,44,2733.7,400,42,0,2732,1966,4691,12177,4919,486,1140,2452,841,1362,7258,3053,4433,1198,368,741,34,566,288,34,4520,1867,14.916666666666666,4.751672353165283,1.4119624830061308,1.653903830900815,0.2189914159476958,2.6234878745556096,279.72270043639065,4.489316227896438,0.234091160411915,1.152956167438691,515.8,1.9845943208065155,1.0322789389285534,0.1572896876692104,1368,60.0876649912,0.04392373171871345
2022,ARI,372,260,20,82.50909090909092,5,10,39,10,2,58.275757575757574,59.11025641025641,65.44871794871794,60.6741935483871,58.58157894736842,59.75588235294118,70,161,3,11,644.0,9.38529411764706,133,37,49,2346.4,433,39,0,3171,1985,4640,12613,5082,282,1328,2558,914,1144,7531,3032,4941,1211,373,798,62,578,270,29,4375,2689,10.222727272727273,3.177751296053001,0.2733053241327889,0.8012837453515921,0.6402382274724331,2.728726270931062,184.31525030116362,1.2466544214996225,0.30208979535604913,0.8465304484654325,319.1,2.1224025056514564,1.1410555768346464,5.616599078774471,1393,-2.074956334399994,-0.001489559464752329
2022,ATL,332,300,9,68.535,5,7,64,9,1,59.53076923076923,58.51875,73.55,58.663999999999994,61.359375,58.75,47,129,1,10,606.0,10.317857142857141,149,44,24,1883.4,389,25,1,2960,2269,4451,12599,5107,407,1580,2551,569,1088,7492,2665,5483,1165,345,816,43,541,201,26,4285,1916,11.605555555555556,3.39782403288651,0.2635048700474575,0.9930203128024403,0.295090674275226,2.0715857802487276,160.50302959350032,0.7964737201885538,0.3024613106192052,1.0631878623544477,288.9,1.790715100992921,0.8143421296876413,0.0530445952996407,1382,26.669650318540008,0.019297865642937777
2022,BAL,353,245,20,66.10434782608696,10,15,102,11,0,59.834375,62.60294117647059,73.15294117647058,64.390625,63.93030303030302,59.221875,53,189,0,16,641.0,12.05483870967742,147,32,43,2023.9,434,63,0,3051,2134,5330,13184,5253,332,1588,2807,526,1453,7931,3184,4670,1292,420,826,43,602,305,22,4641,2062,11.047619047619047,4.726180140789002,1.5030414946149233,0.43027834553627387,0.3227682063730567,2.698957687188903,168.57912068870164,0.6410454184346817,0.6236894740951533,1.0177812913198268,373.7,2.0327275479746842,0.9332079633996965,0.0805598805257738,1418,-38.20842320066001,-0.026945291396798313
2022,BUF,345,231,19,71.60000000000001,9,10,148,7,0,60.21212121212121,59.3,60.78918918918919,63.31666666666667,57.26111111111111,55.93939393939394,64,213,1,19,660.0,13.103030303030302,168,50,59,1999.1,404,54,1,3178,2152,5361,13277,5079,97,1777,2709,496,1437,8198,3308,4608,1419,392,783,66,594,331,25,4234,1994,11.838095238095239,3.8287687682588687,0.394290652071497,0.9379485583326164,0.3451719240452346,3.4932973394979365,182.4017675190194,0.7394959166495692,1.5196625661840661,1.0767859977660819,432.4,2.1516580635766465,0.9516167322883535,3.1946520279341573,1488,-73.48804607131,-0.049387127736095424
2022,CAR,315,230,22,75.39,10,6,150,6,1,59.07142857142857,57.31333333333334,71.23,61.568000000000005,57.596428571428575,60.67857142857143,57,171,2,10,584.0,9.364285714285714,143,29,43,2041.0,383,39,0,3061,2076,4532,12622,5108,505,1310,2682,611,1051,7514,2928,5162,1326,395,789,60,520,267,25,4100,1703,9.605,2.941311004439262,0.5813617059009366,0.37003978922784053,0.3460664028759028,2.9536069684723225,141.90132604854927,1.2203388462918228,0.151267148607574,0.9790711673146164,262.2,2.2427798619313037,0.8395520139281484,0.0831534189038959,1445,-22.054663715,-0.015262743055363322
2022,CHI,299,227,13,76.235,10,10,204,7,0,60.817241379310346,56.27058823529412,69.53235294117647,57.08,55.06666666666667,58.05,24,102,0,13,650.0,12.473333333333333,140,24,40,1951.3,309,20,0,2594,1974,3678,11468,4674,314,1574,2447,339,1155,6794,2387,5403,1051,329,718,50,427,146,21,3706,1902,13.73,2.1361062352055717,0.3472907339981572,0.3908063936907042,0.1859151040016986,1.474738495146231,219.83149162333945,1.2951809663766183,0.7161172161172159,1.2960034693730342,374.2,1.918630548898862,0.7114416875391858,3.062853627490531,1339,98.9656823025,0.07391014361650486
2022,CIN,365,264,20,75.07368421052632,8,13,231,13,2,63.48076923076923,61.85757575757576,69.43030303030302,61.357692307692304,59.86060606060607,65.9074074074074,93,209,0,15,655.0,7.474074074074075,111,47,39,1835.6,400,43,0,3062,2259,5277,13607,5491,326,1971,2773,421,1407,8116,3271,5059,1377,412,827,47,594,345,21,4654,2050,11.552631578947368,2.892698875948931,0.2531178960391877,0.5970957005136558,0.2133816774647714,2.0429604580107235,165.2051232225994,0.868706383208148,0.34916652266219,1.1995238036585019,201.8,1.6890691435366334,0.7707303137598988,2.0769764391457177,1535,-66.637428013,-0.04341200522019544
2022,CLE,323,218,21,72.3,9,10,256,8,2,61.25714285714286,58.621875,67.4125,61.1551724137931,53.91612903225807,55.95333333333333,28,170,1,11,652.0,11.889999999999999,136,39,47,2078.8,314,41,0,3085,1908,4145,11865,4604,115,1509,2353,627,1177,7261,2526,5194,1080,349,705,41,479,239,20,3567,1639,12.161904761904761,5.133492315685915,1.2655408567727682,1.198172915123336,0.3047186420587057,2.7170678043006604,194.00875108007435,0.7168358679366753,0.3847390046765602,1.0771124512971704,356.7,1.9878167597291174,0.9726085965859456,0.09713582843383481,1359,12.428172277400002,0.00914508629683591
2022,DAL,404,254,14,71.90833333333333,10,20,333,17,3,62.8375,60.85405405405405,60.359459459459465,64.52222222222223,59.675,61.7125,70,264,0,17,656.0,10.84375,128,36,62,2249.0,416,58,0,3324,2484,5353,14411,5552,340,1681,3030,501,1541,8859,3244,5814,1498,457,880,58,589,392,26,4530,2196,11.104347826086956,4.402010578454894,0.6271981413108697,1.8088422475651444,0.2926791708669408,2.3982378033899656,191.54906272067615,0.7079199838710495,0.4913561820881103,1.3517616467752045,347.0,2.0585766647946158,0.9430822894576691,5.119021214221637,1624,-121.8720647365,-0.0750443748377463
2022,DEN,326,248,13,67.64736842105263,1,12,380,7,0,64.0,63.102631578947374,64.66052631578947,58.74,63.12432432432432,57.11333333333334,47,198,0,15,535.0,12.273333333333333,142,34,49,1532.2,386,35,1,2579,2092,4677,12351,4986,561,1235,2248,942,1428,7365,2976,4698,1244,381,753,38,554,280,19,3729,2008,10.063157894736841,3.403082122952082,0.200931097454858,0.5680220088167247,0.2314792982000904,2.7283884371643303,122.33718088079867,0.3786449437646623,0.5562321321153714,1.017567191541629,368.2,1.8163671933009637,0.9715164245227588,1.1385737929915627,1424,-25.499597452000007,-0.017907020682584273
