game_id,play_id,season,week,posteam,defteam,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,down,ydstogo,yardline_100,qtr,score_differential,shotgun,no_huddle,qb_hit,pass_location,epa,epa_capped,air_epa,yac_epa,complete,air_yards_clean,yards_after_catch_clean,cp,cpoe,success,pass_touchdown,interception
2021_11_MIA_NYJ,4295.0,2021,11,NYJ,MIA,00-0026158,J.Flacco,,,1.0,10.0,17.0,4.0,-10.0,1.0,0.0,0.0,right,-1.1518476,-1.1518476,3.111435,-4.263283,0,17.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,55.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,1.0,10.0,75.0,1.0,0.0,1.0,0.0,0.0,right,0.046079457,0.046079457,-0.1348682,0.18094766,1,4.0,1.0,0.8044475,19.555252,1.0,0.0,0.0
2021_11_NE_ATL,159.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0035624,N.Harry,2.0,9.0,54.0,1.0,0.0,1.0,0.0,0.0,right,-0.20946297,-0.20946297,-0.20946297,0.0,1,5.0,0.0,0.7872603,21.273972,0.0,0.0,0.0
2021_11_NE_ATL,300.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0036970,K.Pitts,3.0,9.0,95.0,1.0,0.0,1.0,1.0,1.0,middle,-1.3371983,-1.3371983,-0.6021168,-0.7350814,0,8.0,0.0,0.5002096,-50.02096,0.0,0.0,0.0
2021_11_NE_ATL,369.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033858,J.Smith,1.0,10.0,66.0,1.0,0.0,0.0,0.0,0.0,left,1.1517268,1.1517268,-0.55162615,1.703353,1,0.0,17.0,0.77324724,22.675276,1.0,0.0,0.0
2021_11_NE_ATL,445.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033307,K.Bourne,2.0,7.0,25.0,1.0,0.0,1.0,0.0,0.0,left,0.38040823,0.38040823,-0.8222542,1.2026625,1,-3.0,9.0,0.8758377,12.416231,1.0,0.0,0.0
2021_11_NE_ATL,549.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033090,H.Henry,3.0,7.0,14.0,1.0,0.0,1.0,0.0,0.0,right,-1.0959947,-1.0959947,3.1165483,-4.212543,0,14.0,0.0,0.33665484,-33.665485,0.0,0.0,0.0
2021_11_NE_ATL,623.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032063,M.Davis,1.0,10.0,90.0,1.0,-3.0,0.0,0.0,0.0,right,0.23723213,0.23723213,-0.4866996,0.7239317,1,1.0,5.0,0.8481608,15.18392,1.0,0.0,0.0
2021_11_NE_ATL,679.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,3.0,7.0,87.0,1.0,-3.0,1.0,1.0,0.0,middle,2.0526876,2.0526876,1.7092731,0.34341446,1,9.0,3.0,0.69905114,30.094887,1.0,0.0,0.0
2021_11_NE_ATL,703.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,1.0,10.0,75.0,1.0,-3.0,1.0,0.0,0.0,right,-0.55231285,-0.55231285,-1.1457393,0.59342647,1,-2.0,3.0,0.8911046,10.889542,0.0,0.0,0.0
2021_11_NE_ATL,727.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032778,T.Sharpe,2.0,9.0,74.0,1.0,-3.0,0.0,0.0,0.0,left,-0.7157665,-0.7157665,1.9993224,-2.7150888,0,23.0,0.0,0.46691105,-46.691105,0.0,0.0,0.0
2021_11_NE_ATL,749.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032778,T.Sharpe,3.0,9.0,74.0,1.0,-3.0,1.0,0.0,0.0,left,-1.5634861,-1.5634861,2.0277834,-3.5912695,0,11.0,0.0,0.608672,-60.867203,0.0,0.0,0.0
2021_11_NE_ATL,805.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0035624,N.Harry,1.0,10.0,76.0,1.0,3.0,0.0,0.0,0.0,left,0.90817827,0.90817827,0.34139562,0.56678265,1,6.0,3.0,0.7898083,21.019173,1.0,0.0,0.0
2021_11_NE_ATL,924.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0035657,D.Harris,1.0,10.0,29.0,2.0,3.0,0.0,0.0,0.0,right,0.6936358,0.6936358,-0.2001479,0.89378375,1,3.0,6.0,0.7940694,20.59306,1.0,0.0,0.0
2021_11_NE_ATL,974.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0031549,N.Agholor,1.0,10.0,19.0,2.0,3.0,0.0,0.0,0.0,right,2.35811,2.35811,0.20217927,2.1559308,1,5.0,14.0,0.7675635,23.243649,1.0,1.0,0.0
2021_11_NE_ATL,1037.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,1.0,10.0,79.0,2.0,-10.0,1.0,0.0,0.0,left,0.9432433,0.9432433,0.3658255,0.57741785,1,7.0,2.0,0.75595385,24.404615,1.0,0.0,0.0
2021_11_NE_ATL,1082.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,1.0,10.0,67.0,2.0,-10.0,0.0,0.0,1.0,middle,0.56439406,0.56439406,-0.10453092,0.668925,1,4.0,4.0,0.624984,37.5016,1.0,0.0,0.0
2021_11_NE_ATL,1106.0,2021,11,ATL,NE,00-0026143,M.Ryan,,,2.0,2.0,59.0,2.0,-10.0,1.0,0.0,1.0,,-1.4328933,-1.4328933,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,1125.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,3.0,6.0,63.0,2.0,-10.0,1.0,0.0,0.0,middle,1.7095166,1.7095166,1.512559,0.19695763,1,6.0,3.0,0.72748303,27.251698,1.0,0.0,0.0
2021_11_NE_ATL,1170.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032063,M.Davis,2.0,10.0,54.0,2.0,-10.0,1.0,0.0,0.0,left,-0.8516039,-0.8516039,-1.6574545,0.80585057,0,-6.0,0.0,0.88543034,-88.54303,0.0,0.0,0.0
2021_11_NE_ATL,1192.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,3.0,10.0,54.0,2.0,-10.0,1.0,0.0,1.0,middle,0.005649478,0.005649478,-1.1320332,1.1376828,1,5.0,4.0,0.57582164,42.417835,1.0,0.0,0.0
2021_11_NE_ATL,1279.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0036970,K.Pitts,2.0,8.0,21.0,2.0,-10.0,0.0,0.0,0.0,left,0.6785912,0.6785912,0.6785912,0.0,1,7.0,0.0,0.72143877,27.856123,1.0,0.0,0.0
2021_11_NE_ATL,1308.0,2021,11,ATL,NE,00-0026143,M.Ryan,,,3.0,1.0,14.0,2.0,-10.0,0.0,1.0,1.0,,-2.5989857,-2.5989857,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,1377.0,2021,11,NE,ATL,00-0036972,M.Jones,,,1.0,10.0,60.0,2.0,10.0,0.0,0.0,1.0,,-1.9932065,-1.9932065,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,1396.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033307,K.Bourne,2.0,24.0,74.0,2.0,10.0,1.0,0.0,0.0,right,0.17093837,0.17093837,-0.7612958,0.9322342,1,-1.0,13.0,0.9179278,8.20722,1.0,0.0,0.0
2021_11_NE_ATL,1420.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0029239,B.Bolden,3.0,12.0,62.0,2.0,10.0,1.0,0.0,0.0,right,-0.6356756,-0.6356756,-1.1471133,0.5114377,1,-4.0,10.0,0.89501005,10.498995,0.0,0.0,0.0
2021_11_NE_ATL,1484.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035273,Q.Ollison,2.0,9.0,85.0,2.0,-10.0,1.0,0.0,0.0,right,-0.35841566,-0.35841566,-0.35841566,0.0,1,0.0,0.0,0.7661592,23.384083,0.0,0.0,0.0
2021_11_NE_ATL,1508.0,2021,11,ATL,NE,00-0026143,M.Ryan,,,3.0,9.0,85.0,2.0,-10.0,1.0,1.0,1.0,,-1.238815,-1.238815,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,1585.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0029239,B.Bolden,1.0,10.0,68.0,2.0,10.0,1.0,0.0,0.0,middle,0.21053958,0.21053958,-0.03081739,0.24135697,1,5.0,4.0,0.8186147,18.138527,1.0,0.0,0.0
2021_11_NE_ATL,1609.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033307,K.Bourne,2.0,1.0,59.0,2.0,10.0,1.0,1.0,0.0,right,0.4370705,0.4370705,0.4370705,0.0,1,5.0,0.0,0.7803361,21.966393,1.0,0.0,0.0
2021_11_NE_ATL,1650.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,1.0,10.0,54.0,2.0,10.0,0.0,0.0,0.0,left,1.0709378,1.0709378,0.9792873,0.09165047,1,15.0,3.0,0.61706996,38.293003,1.0,0.0,0.0
2021_11_NE_ATL,1679.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0031549,N.Agholor,1.0,10.0,36.0,2.0,10.0,1.0,0.0,0.0,left,0.46549878,0.46549878,0.3087368,0.15676199,1,5.0,1.0,0.77380294,22.619707,1.0,0.0,0.0
2021_11_NE_ATL,1708.0,2021,11,NE,ATL,00-0036972,M.Jones,,,2.0,4.0,30.0,2.0,10.0,1.0,0.0,1.0,,-1.3614122,-1.3614122,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,1727.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,3.0,11.0,37.0,2.0,10.0,1.0,1.0,0.0,middle,0.21874839,0.21874839,0.21874839,0.0,1,10.0,0.0,0.67529225,32.470776,1.0,0.0,0.0
2021_11_NE_ATL,1826.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,1.0,10.0,83.0,3.0,-13.0,1.0,0.0,0.0,middle,-0.61657065,-0.61657065,-0.3813596,-0.23521104,0,3.0,0.0,0.83659863,-83.65987,0.0,0.0,0.0
2021_11_NE_ATL,1948.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035273,Q.Ollison,2.0,15.0,74.0,3.0,-13.0,0.0,0.0,1.0,left,-0.9004442,-0.9004442,-1.2987254,0.3982812,0,-3.0,0.0,0.6538487,-65.38487,0.0,0.0,0.0
2021_11_NE_ATL,1970.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032063,M.Davis,3.0,15.0,74.0,3.0,-13.0,1.0,0.0,0.0,middle,-0.20464492,-0.20464492,-0.78839177,0.58374685,1,4.0,6.0,0.8273533,17.26467,0.0,0.0,0.0
2021_11_NE_ATL,2077.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033090,H.Henry,2.0,15.0,78.0,3.0,13.0,1.0,0.0,0.0,left,0.66985554,0.66985554,0.37314728,0.29670823,1,8.0,2.0,0.72322845,27.677155,1.0,0.0,0.0
2021_11_NE_ATL,2101.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,3.0,5.0,68.0,3.0,13.0,1.0,0.0,0.0,left,-1.4554385,-1.4554385,1.4221009,-2.8775394,0,6.0,0.0,0.70863867,-70.86387,0.0,0.0,0.0
2021_11_NE_ATL,2183.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035273,Q.Ollison,2.0,8.0,79.0,3.0,-13.0,1.0,0.0,0.0,right,-0.8213088,-0.8213088,-0.9130797,0.09177092,1,-2.0,2.0,0.885463,11.4537,0.0,0.0,0.0
2021_11_NE_ATL,2207.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,3.0,8.0,79.0,3.0,-13.0,1.0,0.0,1.0,middle,-1.4462882,-1.4462882,2.3634284,-3.8097167,0,13.0,0.0,0.5197977,-51.979767,0.0,0.0,0.0
2021_11_NE_ATL,2290.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0036875,R.Stevenson,2.0,11.0,71.0,3.0,13.0,1.0,0.0,0.0,left,-0.16853224,-0.16853224,-1.271856,1.1033237,1,-3.0,9.0,0.8960777,10.392231,0.0,0.0,0.0
2021_11_NE_ATL,2319.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,3.0,5.0,65.0,3.0,13.0,1.0,0.0,1.0,left,1.5614617,1.5614617,1.5614617,0.0,1,6.0,0.0,0.49183148,50.816853,1.0,0.0,0.0
2021_11_NE_ATL,2392.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033090,H.Henry,3.0,4.0,53.0,3.0,13.0,1.0,0.0,0.0,right,2.0211787,2.0211787,1.9059418,0.11523692,1,13.0,2.0,0.5878604,41.21396,1.0,0.0,0.0
2021_11_NE_ATL,2416.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033858,J.Smith,1.0,10.0,38.0,3.0,13.0,0.0,0.0,0.0,right,-6.3870277,-6.3870277,1.7241935,-8.111221,0,25.0,0.0,0.3794762,-37.94762,0.0,0.0,1.0
2021_11_NE_ATL,2442.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0036970,K.Pitts,1.0,10.0,52.0,3.0,-13.0,1.0,0.0,0.0,middle,0.15916125,0.15916125,0.15916125,0.0,1,6.0,0.0,0.8163764,18.362362,1.0,0.0,0.0
2021_11_NE_ATL,2466.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,2.0,4.0,46.0,3.0,-13.0,1.0,1.0,0.0,right,0.49249217,0.49249217,0.3710972,0.12139497,1,4.0,1.0,0.7505084,24.949158,1.0,0.0,0.0
2021_11_NE_ATL,2511.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0030968,K.Smith,2.0,5.0,36.0,3.0,-13.0,1.0,0.0,0.0,left,1.0547861,1.0547861,-0.48521125,1.5399973,1,2.0,9.0,0.8091044,19.089561,1.0,0.0,0.0
2021_11_NE_ATL,2556.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032778,T.Sharpe,2.0,5.0,20.0,3.0,-13.0,1.0,0.0,0.0,right,0.18955897,0.18955897,0.18955897,0.0,1,4.0,0.0,0.77702427,22.297573,1.0,0.0,0.0
2021_11_NE_ATL,2643.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0034960,J.Meyers,2.0,5.0,79.0,3.0,13.0,0.0,0.0,0.0,right,-0.84525776,-0.84525776,1.1583579,-2.0036156,0,13.0,0.0,0.66776985,-66.776985,0.0,0.0,0.0
2021_11_NE_ATL,2665.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0031549,N.Agholor,3.0,5.0,79.0,3.0,13.0,1.0,0.0,0.0,left,-1.1324532,-1.1324532,-1.3714544,0.2390012,1,1.0,2.0,0.79309934,20.690065,0.0,0.0,0.0
2021_11_NE_ATL,2738.0,2021,11,ATL,NE,00-0026143,M.Ryan,,,1.0,10.0,71.0,4.0,-13.0,1.0,0.0,1.0,,-1.60724,-1.60724,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,2757.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0034411,R.Gage,2.0,17.0,78.0,4.0,-13.0,1.0,0.0,1.0,middle,2.2775602,2.2775602,2.1889143,0.0886461,1,18.0,1.0,0.4980641,50.19359,1.0,0.0,0.0
2021_11_NE_ATL,2802.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0036970,K.Pitts,2.0,11.0,60.0,4.0,-13.0,1.0,0.0,0.0,middle,1.5891836,1.5891836,1.5092273,0.07995639,1,14.0,2.0,0.728888,27.111202,1.0,0.0,0.0
2021_11_NE_ATL,2826.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0036970,K.Pitts,1.0,10.0,44.0,4.0,-13.0,1.0,0.0,1.0,right,-3.9644668,-3.9644668,1.5704868,-5.5349536,0,22.0,0.0,0.39575717,-39.575718,0.0,0.0,1.0
2021_11_NE_ATL,2943.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0033307,K.Bourne,1.0,20.0,56.0,4.0,13.0,1.0,0.0,0.0,middle,1.6315696,1.6315696,0.94042295,0.6911467,1,15.0,4.0,0.6824288,31.757122,1.0,0.0,0.0
2021_11_NE_ATL,3036.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0031549,N.Agholor,2.0,10.0,25.0,4.0,13.0,0.0,0.0,0.0,left,-0.45055643,-0.45055643,-0.45055643,0.0,1,2.0,0.0,0.8123266,18.76734,0.0,0.0,0.0
2021_11_NE_ATL,3065.0,2021,11,NE,ATL,00-0036972,M.Jones,,,3.0,8.0,23.0,4.0,13.0,1.0,0.0,1.0,,-2.215799,-2.215799,0.0,0.0,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,3126.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032778,T.Sharpe,1.0,10.0,72.0,4.0,-16.0,1.0,0.0,0.0,middle,1.1160297,1.1160297,0.17643638,0.9395934,1,5.0,12.0,0.8225972,17.74028,1.0,0.0,0.0
2021_11_NE_ATL,3150.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0032063,M.Davis,1.0,10.0,55.0,4.0,-16.0,1.0,1.0,1.0,left,-0.13921578,-0.13921578,-0.75902885,0.619813,1,-1.0,5.0,0.62794566,37.205433,0.0,0.0,0.0
2021_11_NE_ATL,3174.0,2021,11,ATL,NE,00-0026143,M.Ryan,00-0035208,O.Zaccheaus,2.0,6.0,51.0,4.0,-16.0,1.0,1.0,0.0,left,-4.953432,-4.953432,0.57089436,-5.5243263,0,5.0,0.0,0.7774881,-77.74881,0.0,0.0,1.0
2021_11_NE_ATL,3287.0,2021,11,NE,ATL,00-0036972,M.Jones,00-0031549,N.Agholor,3.0,5.0,46.0,4.0,16.0,1.0,0.0,0.0,left,1.3065956,1.3065956,1.3937792,-0.08718351,1,7.0,3.0,0.6740122,32.59878,1.0,0.0,0.0
2021_11_NE_ATL,3510.0,2021,11,ATL,NE,00-0034343,J.Rosen,00-0035572,P.Hesse,1.0,10.0,75.0,4.0,-19.0,1.0,0.0,0.0,right,0.15227577,0.15227577,0.15227577,0.0,1,5.0,0.0,0.79618454,20.381546,1.0,0.0,0.0
2021_11_NE_ATL,3539.0,2021,11,ATL,NE,00-0034343,J.Rosen,,,2.0,5.0,70.0,4.0,-19.0,1.0,1.0,0.0,left,-0.41080838,-0.41080838,0.6427241,-1.0535325,0,10.0,0.0,,,0.0,0.0,0.0
2021_11_NE_ATL,3561.0,2021,11,ATL,NE,00-0034343,J.Rosen,00-0034411,R.Gage,3.0,5.0,70.0,4.0,-19.0,1.0,0.0,0.0,middle,-7.947594,-7.947594,0.55728924,-8.504884,0,5.0,0.0,0.73873943,-73.87394,0.0,0.0,1.0
2021_11_NE_ATL,3626.0,2021,11,ATL,NE,00-0036825,F.Franks,00-0034411,R.Gage,1.0,10.0,79.0,4.0,-25.0,1.0,0.0,0.0,left,-3.8404934,-3.8404934,-0.13907744,-3.701416,0,2.0,0.0,0.83253497,-83.253494,0.0,0.0,1.0
2021_11_NO_PHI,56.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036219,M.Callaway,1.0,10.0,75.0,1.0,0.0,0.0,0.0,0.0,left,-0.6648074,-0.6648074,1.102408,-1.7672154,0,17.0,0.0,0.5991072,-59.91072,0.0,0.0,0.0
2021_11_NO_PHI,99.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0027966,M.Ingram,3.0,4.0,69.0,1.0,0.0,1.0,0.0,0.0,left,1.4074047,1.4074047,-1.6450027,3.0524075,1,-1.0,6.0,0.8305828,16.941721,1.0,0.0,0.0
2021_11_NO_PHI,149.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036422,A.Trautman,2.0,11.0,65.0,1.0,0.0,1.0,0.0,0.0,left,-0.8034162,-0.8034162,-1.0645509,0.26113468,0,-3.0,0.0,0.8773975,-87.739746,0.0,0.0,0.0
2021_11_NO_PHI,171.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0035215,D.Harris,3.0,11.0,65.0,1.0,0.0,1.0,0.0,1.0,middle,-1.2305672,-1.2305672,3.3932607,-4.623828,0,25.0,0.0,0.33228892,-33.228893,0.0,0.0,0.0
2021_11_NO_PHI,218.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036912,D.Smith,1.0,10.0,85.0,1.0,0.0,1.0,0.0,0.0,left,0.45551634,0.45551634,0.21397834,0.241538,1,7.0,1.0,0.7252273,27.47727,1.0,0.0,0.0
2021_11_NO_PHI,394.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036422,A.Trautman,1.0,10.0,66.0,1.0,0.0,0.0,0.0,0.0,right,-5.088734,-5.088734,0.28770813,-5.376442,0,6.0,0.0,0.75957555,-75.95756,0.0,0.0,1.0
2021_11_NO_PHI,420.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034351,D.Goedert,1.0,10.0,39.0,1.0,0.0,0.0,0.0,1.0,right,-0.5707457,-0.5707457,1.1503099,-1.7210556,0,18.0,0.0,0.4153125,-41.53125,0.0,0.0,0.0
2021_11_NO_PHI,442.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034351,D.Goedert,2.0,10.0,39.0,1.0,0.0,1.0,0.0,0.0,right,-0.41555,-0.41555,-0.50956887,0.094018854,1,3.0,1.0,0.7798975,22.010248,0.0,0.0,0.0
2021_11_NO_PHI,466.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034351,D.Goedert,3.0,6.0,35.0,1.0,0.0,1.0,0.0,0.0,right,2.1846156,2.1846156,1.9951429,0.18947266,1,11.0,5.0,0.54647076,45.352924,1.0,0.0,0.0
2021_11_NO_PHI,490.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036387,J.Reagor,1.0,10.0,19.0,1.0,0.0,1.0,1.0,0.0,left,-0.47231308,-0.47231308,0.6282387,-1.1005517,0,9.0,0.0,0.64146024,-64.14603,0.0,0.0,0.0
2021_11_NO_PHI,533.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034351,D.Goedert,3.0,6.0,15.0,1.0,0.0,1.0,0.0,0.0,right,2.489004,2.489004,-0.92217946,3.4111834,1,4.0,10.0,0.7055894,29.44106,1.0,0.0,0.0
2021_11_NO_PHI,676.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0034765,T.Smith,3.0,4.0,75.0,1.0,-7.0,1.0,0.0,0.0,left,-1.5622444,-1.5622444,-1.2913661,-0.27087826,0,2.0,0.0,0.73496115,-73.49612,0.0,0.0,0.0
2021_11_NO_PHI,1023.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0027966,M.Ingram,1.0,10.0,61.0,1.0,-14.0,0.0,0.0,0.0,left,0.4703252,0.4703252,-0.5079019,0.97822714,1,1.0,6.0,0.81566024,18.433975,1.0,0.0,0.0
2021_11_NO_PHI,1131.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0034765,T.Smith,2.0,14.0,49.0,2.0,-14.0,0.0,0.0,0.0,middle,-0.24163532,-0.24163532,-0.2390203,-0.0026150167,1,5.0,1.0,0.80393726,19.606274,0.0,0.0,0.0
2021_11_NO_PHI,1155.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0035215,D.Harris,3.0,8.0,43.0,2.0,-14.0,1.0,0.0,0.0,right,-1.702226,-1.702226,2.2743046,-3.9765308,0,11.0,0.0,0.5582282,-55.82282,0.0,0.0,0.0
2021_11_NO_PHI,1254.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0027966,M.Ingram,2.0,8.0,8.0,2.0,-14.0,1.0,0.0,0.0,left,-0.81384224,-0.81384224,-0.81469494,0.00085271435,0,0.0,0.0,0.67777675,-67.77767,0.0,0.0,0.0
2021_11_NO_PHI,1316.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036422,A.Trautman,3.0,18.0,18.0,2.0,-14.0,1.0,0.0,1.0,right,4.0023665,4.0023665,4.0023665,0.0,1,18.0,0.0,0.2144329,78.55671,1.0,1.0,0.0
2021_11_NO_PHI,1417.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036912,D.Smith,3.0,2.0,67.0,2.0,7.0,1.0,0.0,0.0,right,2.5768812,2.5768812,1.6131097,0.9637715,1,15.0,18.0,0.54698116,45.301884,1.0,0.0,0.0
2021_11_NO_PHI,1441.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0035243,M.Sanders,1.0,10.0,34.0,2.0,7.0,1.0,1.0,0.0,right,-0.46548855,-0.46548855,1.9908936,-2.456382,0,29.0,0.0,0.32308623,-32.308624,0.0,0.0,0.0
2021_11_NO_PHI,1463.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034414,B.Scott,2.0,10.0,34.0,2.0,7.0,1.0,0.0,0.0,right,-1.2812033,-1.2812033,-1.5456017,0.2643984,1,-3.0,1.0,0.8747648,12.5235195,0.0,0.0,0.0
2021_11_NO_PHI,1491.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034414,B.Scott,3.0,12.0,36.0,2.0,7.0,1.0,0.0,0.0,right,-0.6270014,-0.6270014,-0.7736511,0.14664972,1,1.0,3.0,0.81686324,18.313677,0.0,0.0,0.0
2021_11_NO_PHI,1596.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036219,M.Callaway,2.0,6.0,71.0,2.0,-10.0,1.0,0.0,0.0,left,-0.681394,-0.681394,-0.07320453,-0.6081894,0,4.0,0.0,0.75133616,-75.13361,0.0,0.0,0.0
2021_11_NO_PHI,1618.0,2021,11,NO,PHI,00-0032156,T.Siemian,,,3.0,6.0,71.0,2.0,-10.0,1.0,0.0,1.0,left,-1.2284144,-1.2284144,-1.2312502,0.0028357427,0,0.0,0.0,,,0.0,0.0,0.0
2021_11_NO_PHI,1775.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036271,Q.Watkins,2.0,6.0,27.0,2.0,10.0,1.0,1.0,1.0,right,-0.71389633,-0.71389633,0.7864545,-1.5003508,0,7.0,0.0,0.48051748,-48.051746,0.0,0.0,0.0
2021_11_NO_PHI,1814.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0034351,D.Goedert,3.0,6.0,27.0,2.0,10.0,1.0,0.0,0.0,right,1.8708433,1.8708433,1.5503538,0.32048956,1,9.0,5.0,0.5982075,40.179253,1.0,0.0,0.0
2021_11_NO_PHI,1885.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036912,D.Smith,1.0,20.0,23.0,2.0,10.0,1.0,0.0,0.0,left,-0.38751543,-0.38751543,2.1711397,-2.558655,0,22.0,0.0,0.2934572,-29.34572,0.0,0.0,0.0
2021_11_NO_PHI,1945.0,2021,11,PHI,NO,00-0036389,J.Hurts,00-0036912,D.Smith,3.0,16.0,19.0,2.0,10.0,1.0,0.0,0.0,left,-0.2762125,-0.2762125,4.1378655,-4.414078,0,19.0,0.0,0.2788494,-27.88494,0.0,0.0,0.0
2021_11_NO_PHI,2002.0,2021,11,NO,PHI,00-0032156,T.Siemian,00-0036422,A.Trautman,1.0,10.0,75.0,2.0,-13.0,0.0,0.0,0.0,right,1.0250816,1.0250816,-1.0620599,2.0871415,1,-5.0,24.0,0.8738094,12.6190605,1.0,0.0,0.0
2021_11_NO_PHI,2058.0,2021,11,NO,PHI,00-0032156,T.Siemian,,,2.0,7.0,53.0,2.0,-13.0,0.0,0.0,0.0,middle,-0.5710958,-0.5710958,-1.4242779,0.8531821,0,-10.0,0.0,,,0.0,0.0,0.0
