game_id,play_id,season,week,posteam,defteam,rusher_player_id,rusher_player_name,down,ydstogo,yardline_100,qtr,score_differential,shotgun,no_huddle,run_location,run_gap,epa,epa_capped,rushing_yards,success,rush_touchdown,fumble_lost
2021_08_TEN_IND,2221.0,2021,8,TEN,IND,00-0029701,R.Tannehill,4.0,2.0,47.0,3.0,-3.0,1.0,0.0,right,end,3.5369859,3.5369859,13.0,1.0,0.0,0.0
2021_08_TEN_IND,2247.0,2021,8,TEN,IND,00-0032764,D.Henry,1.0,10.0,34.0,3.0,-3.0,0.0,0.0,right,guard,-0.19533348,-0.19533348,2.0,0.0,0.0,0.0
2021_08_TEN_IND,2348.0,2021,8,TEN,IND,00-0032764,D.Henry,1.0,10.0,11.0,3.0,-3.0,0.0,0.0,right,end,-0.7602312,-0.7602312,-1.0,0.0,0.0,0.0
2021_08_TEN_IND,2476.0,2021,8,IND,TEN,00-0036223,J.Taylor,2.0,1.0,66.0,3.0,-4.0,0.0,0.0,right,guard,0.03675985,0.03675985,5.0,1.0,0.0,0.0
2021_08_TEN_IND,2497.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,10.0,61.0,3.0,-4.0,0.0,0.0,right,tackle,-0.11044391,-0.11044391,4.0,0.0,0.0,0.0
2021_08_TEN_IND,2644.0,2021,8,TEN,IND,00-0032764,D.Henry,2.0,16.0,93.0,3.0,4.0,0.0,0.0,left,end,-0.1636815,-0.1636815,4.0,0.0,0.0,0.0
2021_08_TEN_IND,2778.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,10.0,57.0,3.0,-4.0,0.0,0.0,right,end,-0.43728602,-0.43728602,2.0,0.0,0.0,0.0
2021_08_TEN_IND,2823.0,2021,8,IND,TEN,00-0036223,J.Taylor,3.0,2.0,49.0,3.0,-4.0,1.0,0.0,left,guard,0.89685774,0.89685774,3.0,1.0,0.0,0.0
2021_08_TEN_IND,2933.0,2021,8,TEN,IND,00-0032764,D.Henry,1.0,10.0,75.0,3.0,-3.0,0.0,0.0,left,tackle,-0.55185705,-0.55185705,2.0,0.0,0.0,0.0
2021_08_TEN_IND,2987.0,2021,8,TEN,IND,00-0032764,D.Henry,1.0,10.0,58.0,3.0,-3.0,0.0,0.0,right,end,-0.021810204,-0.021810204,4.0,0.0,0.0,0.0
2021_08_TEN_IND,3027.0,2021,8,TEN,IND,00-0032764,D.Henry,2.0,6.0,54.0,4.0,-3.0,0.0,0.0,left,end,0.23057139,0.23057139,5.0,1.0,0.0,0.0
2021_08_TEN_IND,3048.0,2021,8,TEN,IND,00-0032764,D.Henry,3.0,1.0,49.0,4.0,-3.0,0.0,1.0,right,guard,0.5973119,0.5973119,3.0,1.0,0.0,0.0
2021_08_TEN_IND,3142.0,2021,8,TEN,IND,00-0032764,D.Henry,2.0,10.0,35.0,4.0,-3.0,0.0,0.0,left,end,-0.26637807,-0.26637807,3.0,0.0,0.0,0.0
2021_08_TEN_IND,3424.0,2021,8,IND,TEN,00-0032950,C.Wentz,3.0,1.0,53.0,4.0,0.0,0.0,0.0,middle,,0.40405253,0.40405253,1.0,1.0,0.0,0.0
2021_08_TEN_IND,3522.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,10.0,47.0,4.0,0.0,1.0,0.0,right,tackle,0.37215364,0.37215364,6.0,1.0,0.0,0.0
2021_08_TEN_IND,3543.0,2021,8,IND,TEN,00-0036223,J.Taylor,2.0,4.0,41.0,4.0,0.0,1.0,0.0,right,guard,0.3699421,0.3699421,5.0,1.0,0.0,0.0
2021_08_TEN_IND,3564.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,10.0,36.0,4.0,0.0,1.0,0.0,right,end,-0.060599934,-0.060599934,4.0,0.0,0.0,0.0
2021_08_TEN_IND,3720.0,2021,8,TEN,IND,00-0032764,D.Henry,2.0,1.0,65.0,4.0,0.0,0.0,0.0,left,end,0.1356768,0.1356768,6.0,1.0,0.0,0.0
2021_08_TEN_IND,3741.0,2021,8,TEN,IND,00-0032764,D.Henry,1.0,10.0,59.0,4.0,0.0,0.0,0.0,right,end,-0.8607281,-0.8607281,-1.0,0.0,0.0,0.0
2021_08_TEN_IND,3813.0,2021,8,TEN,IND,00-0032764,D.Henry,4.0,1.0,50.0,4.0,0.0,0.0,0.0,left,end,2.2745743,2.2745743,1.0,1.0,0.0,0.0
2021_08_TEN_IND,4279.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,1.0,1.0,4.0,-7.0,0.0,0.0,right,end,0.83944136,0.83944136,1.0,1.0,1.0,0.0
2021_08_TEN_IND,4435.0,2021,8,IND,TEN,00-0036223,J.Taylor,1.0,10.0,70.0,5.0,0.0,0.0,0.0,left,guard,-0.27041534,-0.27041534,4.0,0.0,0.0,0.0
2021_08_TEN_IND,4540.0,2021,8,TEN,IND,00-0032764,D.Henry,2.0,10.0,72.0,5.0,0.0,0.0,0.0,right,guard,-1.2150415,-1.2150415,-3.0,0.0,0.0,0.0
2021_08_TEN_IND,4649.0,2021,8,IND,TEN,00-0032950,C.Wentz,3.0,2.0,77.0,5.0,0.0,1.0,0.0,right,end,0.7119062,0.7119062,4.0,1.0,0.0,0.0
2021_08_TEN_IND,4791.0,2021,8,TEN,IND,00-0032764,D.Henry,3.0,7.0,29.0,5.0,0.0,0.0,0.0,left,end,-1.0435725,-1.0435725,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,78.0,2021,8,WAS,DEN,00-0036328,A.Gibson,2.0,2.0,67.0,1.0,0.0,0.0,0.0,left,tackle,-0.7606929,-0.7606929,0.0,0.0,0.0,0.0
2021_08_WAS_DEN,123.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,40.0,1.0,0.0,1.0,0.0,left,guard,-0.5298402,-0.5298402,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,144.0,2021,8,WAS,DEN,00-0031800,T.Heinicke,2.0,8.0,38.0,1.0,0.0,1.0,0.0,middle,,1.3197559,1.3197559,10.0,1.0,0.0,0.0
2021_08_WAS_DEN,165.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,28.0,1.0,0.0,0.0,0.0,left,end,-0.0321054,-0.0321054,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,186.0,2021,8,WAS,DEN,00-0036755,J.Patterson,2.0,6.0,24.0,1.0,0.0,0.0,0.0,left,guard,-0.24327224,-0.24327224,3.0,0.0,0.0,0.0
2021_08_WAS_DEN,207.0,2021,8,WAS,DEN,00-0032602,J.McKissic,3.0,3.0,21.0,1.0,0.0,1.0,0.0,middle,,-0.7404726,-0.7404726,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,276.0,2021,8,DEN,WAS,00-0032144,M.Gordon,2.0,9.0,80.0,1.0,0.0,0.0,0.0,left,guard,0.92051625,0.92051625,8.0,1.0,0.0,0.0
2021_08_WAS_DEN,297.0,2021,8,DEN,WAS,00-0032144,M.Gordon,3.0,1.0,72.0,1.0,0.0,1.0,0.0,middle,,0.66427183,0.66427183,4.0,1.0,0.0,0.0
2021_08_WAS_DEN,318.0,2021,8,DEN,WAS,00-0032144,M.Gordon,1.0,10.0,68.0,1.0,0.0,1.0,0.0,left,tackle,-0.51726294,-0.51726294,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,632.0,2021,8,WAS,DEN,00-0036328,A.Gibson,1.0,10.0,68.0,1.0,0.0,0.0,0.0,right,tackle,-0.5120622,-0.5120622,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,677.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,49.0,1.0,0.0,0.0,0.0,left,tackle,0.029036889,0.029036889,5.0,1.0,0.0,0.0
2021_08_WAS_DEN,698.0,2021,8,WAS,DEN,00-0036755,J.Patterson,2.0,5.0,44.0,1.0,0.0,0.0,1.0,left,guard,-0.23863769,-0.23863769,3.0,0.0,0.0,0.0
2021_08_WAS_DEN,807.0,2021,8,WAS,DEN,00-0036328,A.Gibson,1.0,10.0,26.0,1.0,0.0,1.0,0.0,right,guard,0.16396226,0.16396226,6.0,1.0,0.0,0.0
2021_08_WAS_DEN,936.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,65.0,2.0,0.0,0.0,0.0,middle,,0.31989673,0.31989673,6.0,1.0,0.0,0.0
2021_08_WAS_DEN,1015.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,23.0,2.0,0.0,0.0,0.0,middle,,-0.42652643,-0.42652643,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,1164.0,2021,8,WAS,DEN,00-0036328,A.Gibson,2.0,6.0,51.0,2.0,-3.0,1.0,1.0,left,guard,0.39262524,0.39262524,5.0,1.0,0.0,0.0
2021_08_WAS_DEN,1185.0,2021,8,WAS,DEN,00-0036328,A.Gibson,3.0,1.0,46.0,2.0,-3.0,1.0,1.0,right,guard,-1.6255485,-1.6255485,0.0,0.0,0.0,0.0
2021_08_WAS_DEN,1206.0,2021,8,WAS,DEN,00-0036755,J.Patterson,4.0,1.0,46.0,2.0,-3.0,1.0,0.0,middle,,2.0622559,2.0622559,1.0,1.0,0.0,0.0
2021_08_WAS_DEN,1295.0,2021,8,WAS,DEN,00-0032602,J.McKissic,2.0,10.0,33.0,2.0,-3.0,1.0,0.0,left,guard,-0.29214355,-0.29214355,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,1396.0,2021,8,DEN,WAS,00-0032144,M.Gordon,1.0,10.0,63.0,2.0,0.0,0.0,0.0,left,end,-0.5646143,-0.5646143,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,1417.0,2021,8,DEN,WAS,00-0032144,M.Gordon,2.0,8.0,61.0,2.0,0.0,0.0,0.0,left,tackle,0.604013,0.604013,7.0,1.0,0.0,0.0
2021_08_WAS_DEN,1438.0,2021,8,DEN,WAS,00-0031237,T.Bridgewater,3.0,1.0,54.0,2.0,0.0,0.0,0.0,middle,,0.51491797,0.51491797,1.0,1.0,0.0,0.0
2021_08_WAS_DEN,1862.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,75.0,3.0,7.0,1.0,0.0,right,tackle,-0.5533073,-0.5533073,1.0,0.0,0.0,0.0
2021_08_WAS_DEN,1907.0,2021,8,DEN,WAS,00-0036997,J.Williams,3.0,2.0,67.0,3.0,7.0,1.0,0.0,left,guard,1.1198936,1.1198936,7.0,1.0,0.0,0.0
2021_08_WAS_DEN,1928.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,60.0,3.0,7.0,0.0,0.0,right,tackle,-0.47503877,-0.47503877,2.0,0.0,0.0,0.0
2021_08_WAS_DEN,1949.0,2021,8,DEN,WAS,00-0036997,J.Williams,2.0,8.0,58.0,3.0,7.0,0.0,0.0,right,end,-0.87727505,-0.87727505,-1.0,0.0,0.0,0.0
2021_08_WAS_DEN,2174.0,2021,8,DEN,WAS,00-0032144,M.Gordon,2.0,6.0,50.0,3.0,7.0,0.0,0.0,left,end,0.31392077,0.31392077,5.0,1.0,0.0,0.0
2021_08_WAS_DEN,2238.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,94.0,3.0,-7.0,0.0,0.0,middle,,-0.25849718,-0.25849718,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,2259.0,2021,8,WAS,DEN,00-0036755,J.Patterson,2.0,6.0,90.0,3.0,-7.0,1.0,0.0,middle,,0.79975766,0.79975766,7.0,1.0,0.0,0.0
2021_08_WAS_DEN,2280.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,83.0,3.0,-7.0,0.0,0.0,left,end,-0.5955404,-0.5955404,0.0,0.0,0.0,0.0
2021_08_WAS_DEN,2349.0,2021,8,WAS,DEN,00-0036328,A.Gibson,2.0,6.0,65.0,3.0,-7.0,1.0,0.0,left,guard,-0.012358215,-0.012358215,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,2399.0,2021,8,WAS,DEN,00-0036328,A.Gibson,1.0,10.0,38.0,3.0,-7.0,0.0,0.0,right,guard,0.12057909,0.12057909,5.0,1.0,0.0,0.0
2021_08_WAS_DEN,2420.0,2021,8,WAS,DEN,00-0036755,J.Patterson,2.0,5.0,33.0,3.0,-7.0,0.0,0.0,left,tackle,1.0788335,1.0788335,13.0,1.0,0.0,0.0
2021_08_WAS_DEN,2525.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,15.0,80.0,3.0,0.0,1.0,0.0,right,guard,-0.41264322,-0.41264322,3.0,0.0,0.0,0.0
2021_08_WAS_DEN,2600.0,2021,8,DEN,WAS,00-0036407,J.Jeudy,1.0,10.0,53.0,4.0,0.0,1.0,0.0,right,end,-0.49417844,-0.49417844,0.0,0.0,0.0,0.0
2021_08_WAS_DEN,2685.0,2021,8,DEN,WAS,00-0032144,M.Gordon,1.0,10.0,40.0,4.0,0.0,0.0,0.0,right,tackle,0.69507176,0.69507176,11.0,1.0,0.0,0.0
2021_08_WAS_DEN,2793.0,2021,8,WAS,DEN,00-0036328,A.Gibson,1.0,10.0,57.0,4.0,0.0,0.0,0.0,left,guard,0.7383499,0.7383499,12.0,1.0,0.0,0.0
2021_08_WAS_DEN,2814.0,2021,8,WAS,DEN,00-0035659,T.McLaurin,1.0,10.0,45.0,4.0,0.0,0.0,0.0,right,end,0.7791807,0.7791807,12.0,1.0,0.0,0.0
2021_08_WAS_DEN,2838.0,2021,8,WAS,DEN,00-0036755,J.Patterson,1.0,10.0,33.0,4.0,0.0,1.0,0.0,left,guard,-0.081654124,-0.081654124,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,3041.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,29.0,4.0,0.0,0.0,0.0,left,tackle,0.9062736,0.9062736,14.0,1.0,0.0,0.0
2021_08_WAS_DEN,3062.0,2021,8,DEN,WAS,00-0032144,M.Gordon,1.0,10.0,15.0,4.0,0.0,0.0,0.0,right,end,-0.41847637,-0.41847637,1.0,0.0,0.0,0.0
2021_08_WAS_DEN,3124.0,2021,8,DEN,WAS,00-0032144,M.Gordon,3.0,2.0,7.0,4.0,0.0,1.0,0.0,middle,,2.2668953,2.2668953,7.0,1.0,1.0,0.0
2021_08_WAS_DEN,3254.0,2021,8,WAS,DEN,00-0032602,J.McKissic,1.0,10.0,29.0,4.0,-7.0,0.0,0.0,left,end,-0.07144357,-0.07144357,4.0,0.0,0.0,0.0
2021_08_WAS_DEN,3494.0,2021,8,DEN,WAS,00-0036997,J.Williams,1.0,10.0,78.0,4.0,7.0,0.0,0.0,right,guard,-0.07738998,-0.07738998,1.0,0.0,0.0,0.0
2021_08_WAS_DEN,3554.0,2021,8,DEN,WAS,00-0032144,M.Gordon,3.0,9.0,77.0,4.0,7.0,0.0,0.0,right,end,-3.0936089,-3.0936089,0.0,0.0,0.0,1.0
2021_09_ARI_SF,62.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,74.0,1.0,0.0,1.0,0.0,middle,,0.8554478,0.8554478,9.0,1.0,0.0,0.0
2021_09_ARI_SF,225.0,2021,9,ARI,SF,00-0034681,C.Edmonds,1.0,10.0,88.0,1.0,0.0,0.0,0.0,middle,,-0.38667545,-0.38667545,3.0,0.0,0.0,0.0
2021_09_ARI_SF,418.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,57.0,1.0,0.0,1.0,0.0,middle,,0.54758805,0.54758805,8.0,1.0,0.0,0.0
2021_09_ARI_SF,439.0,2021,9,ARI,SF,00-0027688,C.McCoy,2.0,2.0,49.0,1.0,0.0,1.0,0.0,left,end,-0.39515376,-0.39515376,1.0,0.0,0.0,0.0
2021_09_ARI_SF,460.0,2021,9,ARI,SF,00-0033553,J.Conner,3.0,1.0,48.0,1.0,0.0,1.0,0.0,middle,,0.6781524,0.6781524,4.0,1.0,0.0,0.0
2021_09_ARI_SF,569.0,2021,9,ARI,SF,00-0033553,J.Conner,2.0,2.0,18.0,1.0,0.0,1.0,1.0,middle,,-0.34877402,-0.34877402,1.0,0.0,0.0,0.0
2021_09_ARI_SF,590.0,2021,9,ARI,SF,00-0033553,J.Conner,3.0,1.0,17.0,1.0,0.0,0.0,0.0,middle,,0.54292613,0.54292613,4.0,1.0,0.0,0.0
2021_09_ARI_SF,611.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,13.0,1.0,0.0,1.0,0.0,right,tackle,2.0256538,2.0256538,13.0,1.0,1.0,0.0
2021_09_ARI_SF,708.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,59.0,1.0,-7.0,0.0,1.0,right,end,-1.0950644,-1.0950644,-5.0,0.0,0.0,0.0
2021_09_ARI_SF,796.0,2021,9,ARI,SF,00-0035752,C.Streveler,1.0,10.0,80.0,1.0,7.0,1.0,0.0,right,guard,-0.5836919,-0.5836919,2.0,0.0,0.0,0.0
2021_09_ARI_SF,945.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,50.0,1.0,7.0,1.0,0.0,middle,,-0.5449804,-0.5449804,1.0,0.0,0.0,0.0
2021_09_ARI_SF,1056.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,1.0,1.0,1.0,7.0,1.0,0.0,middle,,0.6529726,0.6529726,1.0,1.0,1.0,0.0
2021_09_ARI_SF,1197.0,2021,9,SF,ARI,00-0036261,B.Aiyuk,2.0,3.0,69.0,2.0,-14.0,0.0,0.0,left,end,-1.1189156,-1.1189156,-2.0,0.0,0.0,0.0
2021_09_ARI_SF,1251.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,66.0,2.0,-14.0,0.0,0.0,left,tackle,0.68013626,0.68013626,11.0,1.0,0.0,0.0
2021_09_ARI_SF,1373.0,2021,9,ARI,SF,00-0036383,E.Benjamin,1.0,10.0,93.0,2.0,14.0,1.0,0.0,middle,,-0.38053465,-0.38053465,2.0,0.0,0.0,0.0
2021_09_ARI_SF,1422.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,41.0,2.0,14.0,1.0,1.0,middle,,-0.20160282,-0.20160282,3.0,0.0,0.0,0.0
2021_09_ARI_SF,1467.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,21.0,2.0,14.0,1.0,1.0,middle,,-0.15054834,-0.15054834,3.0,0.0,0.0,0.0
2021_09_ARI_SF,1525.0,2021,9,ARI,SF,00-0027688,C.McCoy,3.0,1.0,12.0,2.0,14.0,0.0,0.0,middle,,0.25134403,0.25134403,1.0,1.0,0.0,0.0
2021_09_ARI_SF,1546.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,11.0,2.0,14.0,1.0,0.0,right,end,-1.0464761,-1.0464761,-4.0,0.0,0.0,0.0
2021_09_ARI_SF,1632.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,24.0,25.0,2.0,14.0,1.0,0.0,middle,,-0.10058661,-0.10058661,4.0,0.0,0.0,0.0
2021_09_ARI_SF,1673.0,2021,9,ARI,SF,00-0033553,J.Conner,2.0,20.0,21.0,2.0,14.0,1.0,0.0,middle,,-0.31040555,-0.31040555,5.0,0.0,0.0,0.0
2021_09_ARI_SF,1694.0,2021,9,ARI,SF,00-0027688,C.McCoy,3.0,15.0,16.0,2.0,14.0,1.0,0.0,middle,,-0.0022404557,-0.0022404557,8.0,0.0,0.0,0.0
2021_09_ARI_SF,1777.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,64.0,2.0,-17.0,0.0,0.0,right,end,-0.4318277,-0.4318277,1.0,0.0,0.0,0.0
2021_09_ARI_SF,1895.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,37.0,2.0,-17.0,1.0,0.0,middle,,1.0942386,1.0942386,14.0,1.0,0.0,0.0
2021_09_ARI_SF,1933.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,23.0,2.0,-17.0,0.0,0.0,middle,,0.282077,0.282077,5.0,1.0,0.0,0.0
2021_09_ARI_SF,2018.0,2021,9,SF,ARI,00-0035806,J.Hasty,1.0,8.0,8.0,2.0,-17.0,1.0,0.0,left,guard,-0.31714898,-0.31714898,2.0,0.0,0.0,0.0
2021_09_ARI_SF,2209.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,47.0,3.0,10.0,1.0,1.0,middle,,-0.4577002,-0.4577002,2.0,0.0,0.0,0.0
2021_09_ARI_SF,2290.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,75.0,3.0,-17.0,0.0,0.0,left,end,-1.0486561,-1.0486561,-1.0,0.0,0.0,0.0
2021_09_ARI_SF,2399.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,71.0,3.0,17.0,1.0,0.0,middle,,2.2972806,2.2972806,35.0,1.0,0.0,0.0
2021_09_ARI_SF,2509.0,2021,9,ARI,SF,00-0027688,C.McCoy,4.0,1.0,27.0,3.0,17.0,0.0,0.0,middle,,1.7979063,1.7979063,1.0,1.0,0.0,0.0
2021_09_ARI_SF,2558.0,2021,9,ARI,SF,00-0036383,E.Benjamin,2.0,5.0,21.0,3.0,17.0,1.0,1.0,left,guard,2.718068,2.718068,21.0,1.0,1.0,0.0
2021_09_ARI_SF,2829.0,2021,9,ARI,SF,00-0036383,E.Benjamin,1.0,10.0,91.0,3.0,17.0,1.0,0.0,middle,,-0.095430516,-0.095430516,5.0,0.0,0.0,0.0
2021_09_ARI_SF,2850.0,2021,9,ARI,SF,00-0036383,E.Benjamin,2.0,5.0,86.0,3.0,17.0,1.0,1.0,right,guard,-0.5805091,-0.5805091,1.0,0.0,0.0,0.0
2021_09_ARI_SF,2871.0,2021,9,ARI,SF,00-0027688,C.McCoy,3.0,4.0,85.0,3.0,17.0,1.0,0.0,middle,,1.3349024,1.3349024,7.0,1.0,0.0,0.0
2021_09_ARI_SF,2892.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,78.0,3.0,17.0,1.0,0.0,middle,,0.39603046,0.39603046,6.0,1.0,0.0,0.0
2021_09_ARI_SF,2913.0,2021,9,ARI,SF,00-0033553,J.Conner,2.0,4.0,72.0,3.0,17.0,1.0,0.0,left,guard,-0.3089727,-0.3089727,2.0,0.0,0.0,0.0
2021_09_ARI_SF,3111.0,2021,9,SF,ARI,00-0036567,E.Mitchell,1.0,10.0,36.0,4.0,-17.0,0.0,0.0,middle,,-0.487672,-0.487672,2.0,0.0,0.0,0.0
2021_09_ARI_SF,3192.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,89.0,4.0,17.0,1.0,0.0,middle,,-0.12254256,-0.12254256,4.0,0.0,0.0,0.0
2021_09_ARI_SF,3232.0,2021,9,ARI,SF,00-0033553,J.Conner,3.0,10.0,89.0,4.0,17.0,1.0,0.0,middle,,-1.0988892,-1.0988892,1.0,0.0,0.0,0.0
2021_09_ARI_SF,3529.0,2021,9,ARI,SF,00-0036383,E.Benjamin,1.0,10.0,71.0,4.0,14.0,1.0,0.0,middle,,-0.11570759,-0.11570759,3.0,0.0,0.0,0.0
2021_09_ARI_SF,3606.0,2021,9,ARI,SF,00-0036383,E.Benjamin,1.0,10.0,54.0,4.0,14.0,1.0,0.0,middle,,0.010924444,0.010924444,5.0,1.0,0.0,0.0
2021_09_ARI_SF,3627.0,2021,9,ARI,SF,00-0036383,E.Benjamin,2.0,5.0,49.0,4.0,14.0,1.0,0.0,left,guard,-0.40534443,-0.40534443,2.0,0.0,0.0,0.0
2021_09_ARI_SF,3738.0,2021,9,ARI,SF,00-0036383,E.Benjamin,2.0,10.0,41.0,4.0,14.0,1.0,0.0,middle,,-1.5748205,-1.5748205,3.0,0.0,0.0,0.0
2021_09_ARI_SF,3776.0,2021,9,ARI,SF,00-0036383,E.Benjamin,3.0,7.0,38.0,4.0,14.0,1.0,0.0,middle,,-1.2085295,-1.2085295,-3.0,0.0,0.0,0.0
2021_09_ARI_SF,3953.0,2021,9,ARI,SF,00-0033553,J.Conner,1.0,10.0,32.0,4.0,14.0,1.0,0.0,middle,,-0.47057438,-0.47057438,2.0,0.0,0.0,0.0
2021_09_ARI_SF,3974.0,2021,9,ARI,SF,00-0027688,C.McCoy,2.0,8.0,30.0,4.0,14.0,1.0,0.0,right,end,0.32316592,0.32316592,6.0,1.0,0.0,0.0
2021_09_ARI_SF,4012.0,2021,9,ARI,SF,00-0033553,J.Conner,3.0,2.0,24.0,4.0,14.0,1.0,0.0,middle,,-0.50925297,-0.50925297,-2.0,0.0,0.0,0.0
2021_09_ARI_SF,4033.0,2021,9,ARI,SF,00-0033553,J.Conner,4.0,4.0,26.0,4.0,14.0,1.0,0.0,middle,,-2.1194537,-2.1194537,3.0,0.0,0.0,0.0
2021_09_ARI_SF,4177.0,2021,9,SF,ARI,00-0031345,J.Garoppolo,2.0,5.0,61.0,4.0,-14.0,1.0,0.0,left,end,-0.3966851,-0.3966851,3.0,0.0,0.0,0.0
2021_09_ATL_NO,78.0,2021,9,ATL,NO,00-0030578,C.Patterson,2.0,10.0,75.0,1.0,0.0,0.0,0.0,right,end,-0.6375062,-0.6375062,1.0,0.0,0.0,0.0
2021_09_ATL_NO,123.0,2021,9,ATL,NO,00-0030578,C.Patterson,1.0,10.0,40.0,1.0,0.0,0.0,1.0,left,tackle,-0.5520922,-0.5520922,0.0,0.0,0.0,0.0
2021_09_ATL_NO,164.0,2021,9,ATL,NO,00-0036825,F.Franks,2.0,10.0,40.0,1.0,0.0,1.0,0.0,right,tackle,-0.40142575,-0.40142575,4.0,0.0,0.0,0.0
2021_09_ATL_NO,270.0,2021,9,NO,ATL,00-0027966,M.Ingram,1.0,10.0,91.0,1.0,0.0,0.0,0.0,right,tackle,0.69664633,0.69664633,9.0,1.0,0.0,0.0
2021_09_ATL_NO,293.0,2021,9,NO,ATL,00-0033906,A.Kamara,2.0,1.0,82.0,1.0,0.0,0.0,0.0,right,guard,-0.07884736,-0.07884736,2.0,0.0,0.0,0.0
2021_09_ATL_NO,421.0,2021,9,NO,ATL,00-0027966,M.Ingram,1.0,10.0,80.0,1.0,0.0,0.0,0.0,left,tackle,0.9684829,0.9684829,9.0,1.0,0.0,0.0
2021_09_ATL_NO,314.0,2021,9,NO,ATL,00-0027966,M.Ingram,2.0,1.0,71.0,1.0,0.0,0.0,0.0,left,tackle,0.2638758,0.2638758,11.0,1.0,0.0,0.0
2021_09_ATL_NO,472.0,2021,9,ATL,NO,00-0030578,C.Patterson,1.0,10.0,39.0,1.0,0.0,0.0,0.0,left,tackle,-0.6032943,-0.6032943,1.0,0.0,0.0,0.0
2021_09_ATL_NO,493.0,2021,9,ATL,NO,00-0026143,M.Ryan,2.0,9.0,38.0,1.0,0.0,1.0,0.0,right,tackle,0.16136901,0.16136901,5.0,1.0,0.0,0.0
2021_09_ATL_NO,538.0,2021,9,ATL,NO,00-0030578,C.Patterson,1.0,10.0,20.0,1.0,0.0,0.0,0.0,left,end,-0.505955,-0.505955,0.0,0.0,0.0,0.0
2021_09_ATL_NO,677.0,2021,9,NO,ATL,00-0033906,A.Kamara,1.0,10.0,75.0,1.0,-3.0,0.0,0.0,left,guard,0.74790084,0.74790084,9.0,1.0,0.0,0.0
2021_09_ATL_NO,700.0,2021,9,NO,ATL,00-0033296,A.Armah,2.0,1.0,66.0,1.0,-3.0,0.0,0.0,right,guard,0.29919297,0.29919297,9.0,1.0,0.0,0.0
2021_09_ATL_NO,721.0,2021,9,NO,ATL,00-0033906,A.Kamara,1.0,10.0,57.0,1.0,-3.0,0.0,0.0,right,guard,0.7131028,0.7131028,14.0,1.0,0.0,0.0
2021_09_ATL_NO,742.0,2021,9,NO,ATL,00-0033906,A.Kamara,1.0,10.0,43.0,1.0,-3.0,1.0,0.0,right,guard,-0.35772455,-0.35772455,2.0,0.0,0.0,0.0
